ID,Sales
T1193927,65336.02
T1193928,38959.17
T1193929,42984.24
T1193930,49176.0
T1193931,28562.965
T1193932,53260.37
T1193933,53387.82
T1193934,39811.26
T1193935,35608.672
T1193936,42756.93
T1193937,52556.562000000005
T1193938,76788.84
T1193939,56163.4
T1193940,68884.401
T1193941,18241.89
T1193942,87677.76
T1193943,33984.868500000004
T1193944,33775.8
T1193945,62641.662000000004
T1193946,60881.73
T1193947,44273.16
T1193948,42407.252
T1193949,37201.26
T1193950,72067.5225
T1193951,25171.395
T1193952,41222.85
T1193953,56693.31
T1193954,86782.96800000001
T1193955,59672.19
T1193956,43718.52
T1193957,38068.56
T1193958,49346.1
T1193959,52921.65
T1193960,31094.79
T1193961,43243.23
T1193962,49418.41099999999
T1193963,104326.89300000001
T1193964,21324.99
T1193965,39400.89
T1193966,46960.97
T1193967,43461.51
T1193968,44130.03
T1193969,65539.86
T1193970,31814.933999999997
T1193971,56351.64
T1193972,37062.24
T1193973,48740.612
T1193974,26459.73
T1193975,67459.41
T1193976,51489.363
T1193977,45974.37
T1193978,45477.9525
T1193979,58224.195
T1193980,43617.63
T1193981,58032.93
T1193982,67157.82
T1193983,48644.166
T1193984,43271.615999999995
T1193985,36869.28
T1193986,42152.07
T1193987,31873.83
T1193988,52310.47800000001
T1193989,54368.97
T1193990,51894.18
T1193991,82475.13
T1193992,46723.52
T1193993,33578.85
T1193994,64930.02
T1193995,50697.15
T1193996,60852.90900000001
T1193997,44454.975
T1193998,71125.272
T1193999,53626.935
T1194000,37384.56
T1194001,55677.189000000006
T1194002,46288.44
T1194003,43474.38
T1194004,46101.84
T1194005,9866.46
T1194006,68795.68
T1194007,57569.97
T1194008,41402.85
T1194009,49943.505
T1194010,62027.304285714294
T1194011,40321.83
T1194012,53123.76
T1194013,27059.67
T1194014,59708.37
T1194015,17156.078599999997
T1194016,78850.44
T1194017,58429.998
T1194018,31534.11
T1194019,41879.31
T1194020,35259.513999999996
T1194021,68239.46614285716
T1194022,70252.32
T1194023,45050.07
T1194024,55600.3925
T1194025,54109.524000000005
T1194026,18700.705
T1194027,50119.8375
T1194028,50830.85400000001
T1194029,42225.96
T1194030,25025.214
T1194031,59138.78
T1194032,65002.75
T1194033,43092.78
T1194034,29335.885
T1194035,41303.16
T1194036,49788.435999999994
T1194037,36233.8275
T1194038,86210.58
T1194039,40292.29
T1194040,22782.24
T1194041,22485.495
T1194042,52666.41
T1194043,23229.74
T1194044,28414.08
T1194045,74470.268
T1194046,48183.095
T1194047,57534.12
T1194048,76756.66
T1194049,70409.27900000001
T1194050,33284.1
T1194051,29083.62
T1194052,62531.76
T1194053,33978.12
T1194054,57104.985
T1194055,48275.05
T1194056,29807.7
T1194057,72866.3445
T1194058,58679.927142857145
T1194059,64939.14
T1194060,37409.913
T1194061,53873.16
T1194062,37039.654
T1194063,40349.97
T1194064,72409.44
T1194065,50294.97
T1194066,27894.57
T1194067,52173.3075
T1194068,42456.27
T1194069,59280.6275
T1194070,69445.9992857143
T1194071,52940.24399999999
T1194072,25174.14
T1194073,64257.772000000004
T1194074,25923.0075
T1194075,68283.108
T1194076,57506.43
T1194077,23410.365
T1194078,45516.57
T1194079,52817.715
T1194080,35040.36
T1194081,29462.14
T1194082,35856.0
T1194083,61628.55
T1194084,43705.02
T1194085,52840.62
T1194086,24108.2
T1194087,44513.4
T1194088,39474.875
T1194089,50598.975
T1194090,24621.474
T1194091,65354.4
T1194092,34014.1675
T1194093,32934.75
T1194094,34368.78
T1194095,40002.21
T1194096,51373.65
T1194097,27120.06
T1194098,73663.38
T1194099,38940.0
T1194100,35607.345
T1194101,26457.21
T1194102,48025.71
T1194103,77761.875
T1194104,38049.0775
T1194105,20268.59
T1194106,43491.4195
T1194107,36782.37
T1194108,59249.55
T1194109,41684.79
T1194110,51498.513
T1194111,75548.855
T1194112,50721.405
T1194113,31221.87
T1194114,55762.38
T1194115,61417.278
T1194116,30611.835
T1194117,19154.779
T1194118,50880.898
T1194119,109331.91
T1194120,66184.8605
T1194121,49877.73
T1194122,43638.21
T1194123,50074.785
T1194124,61708.12
T1194125,53826.5475
T1194126,70945.162
T1194127,22917.6
T1194128,38738.0275
T1194129,29564.22
T1194130,49208.814000000006
T1194131,49895.175
T1194132,29313.57
T1194133,14388.795
T1194134,84958.5
T1194135,56698.95
T1194136,28163.6835
T1194137,36176.28
T1194138,58828.92
T1194139,18539.985
T1194140,31119.19
T1194141,45226.8
T1194142,36207.16
T1194143,75918.06
T1194144,37707.54
T1194145,69853.23
T1194146,58098.12
T1194147,61626.24
T1194148,39421.3375
T1194149,55912.38
T1194150,45392.73
T1194151,53777.4
T1194152,50252.805071428564
T1194153,37999.33
T1194154,36036.375
T1194155,47100.45
T1194156,39930.24
T1194157,46092.8625
T1194158,60474.6735
T1194159,23758.8
T1194160,33357.75
T1194161,34144.035
T1194162,31529.7
T1194163,28242.3
T1194164,18431.421000000002
T1194165,51891.48
T1194166,128585.82
T1194167,34543.7485
T1194168,48462.99
T1194169,57330.825
T1194170,94741.35
T1194171,38593.9575
T1194172,55585.24
T1194173,48186.33
T1194174,88011.9
T1194175,42934.37
T1194176,36026.1025
T1194177,52089.34
T1194178,42192.87
T1194179,26703.1725
T1194180,52451.565
T1194181,23353.935
T1194182,39810.09
T1194183,46101.12
T1194184,49384.01
T1194185,47998.38
T1194186,27922.92
T1194187,50100.87
T1194188,59179.2
T1194189,62410.275
T1194190,39833.37
T1194191,49602.96
T1194192,54355.014
T1194193,56812.02
T1194194,23367.18
T1194195,12622.59
T1194196,44828.34
T1194197,56047.68
T1194198,62930.31
T1194199,35733.1
T1194200,33644.105
T1194201,73101.84
T1194202,31501.56
T1194203,22439.459214285715
T1194204,34764.365
T1194205,29818.89
T1194206,42840.48
T1194207,43809.855
T1194208,90040.23
T1194209,21451.995
T1194210,78830.88
T1194211,24778.41
T1194212,37576.74
T1194213,43930.89
T1194214,47421.96
T1194215,49303.86
T1194216,67630.44
T1194217,52083.63
T1194218,46119.75
T1194219,30535.08
T1194220,63920.49
T1194221,37481.175
T1194222,32782.89
T1194223,49506.15
T1194224,64948.775
T1194225,67034.49
T1194226,38115.425
T1194227,39046.128
T1194228,35949.54
T1194229,42685.14
T1194230,50403.36
T1194231,66490.59
T1194232,68878.08
T1194233,60283.219000000005
T1194234,68263.395
T1194235,34271.88
T1194236,71462.13
T1194237,42942.135
T1194238,39066.33
T1194239,50589.985499999995
T1194240,54992.3
T1194241,26046.39
T1194242,25028.471
T1194243,39255.63
T1194244,29469.24
T1194245,25381.74
T1194246,30933.72
T1194247,43873.08
T1194248,48753.87
T1194249,41444.85
T1194250,33916.11
T1194251,34679.43
T1194252,36230.34
T1194253,93182.8
T1194254,53205.0825
T1194255,44450.31
T1194256,38418.09
T1194257,47072.04
T1194258,62258.51
T1194259,41943.66
T1194260,46277.97
T1194261,56979.24
T1194262,69988.92
T1194263,54857.7325
T1194264,56408.598
T1194265,51670.422
T1194266,45879.27
T1194267,64065.33
T1194268,56809.53
T1194269,95927.775
T1194270,29399.34
T1194271,74730.39
T1194272,66025.98
T1194273,88841.65
T1194274,55032.09
T1194275,25321.59
T1194276,78704.16
T1194277,73171.59
T1194278,45921.27
T1194279,33709.92
T1194280,38121.525
T1194281,51945.03
T1194282,43684.86
T1194283,67718.67
T1194284,53327.189000000006
T1194285,54654.27
T1194286,39869.52
T1194287,71955.99
T1194288,57368.28
T1194289,59946.48
T1194290,48519.87
T1194291,74633.64
T1194292,79740.48
T1194293,34103.82
T1194294,50491.65
T1194295,40566.27
T1194296,38495.58
T1194297,26494.32
T1194298,51955.05
T1194299,42903.42
T1194300,53280.33
T1194301,46569.84
T1194302,33795.6
T1194303,53141.19
T1194304,24441.264
T1194305,32823.435
T1194306,49173.12
T1194307,51177.51
T1194308,54757.44
T1194309,70422.17
T1194310,69525.27
T1194311,45300.24
T1194312,35689.76
T1194313,52673.31
T1194314,39152.7525
T1194315,49431.69
T1194316,67602.6042
T1194317,38408.55
T1194318,52943.46
T1194319,39537.855
T1194320,45724.98
T1194321,52175.235
T1194322,38162.004
T1194323,26703.9
T1194324,74634.35
T1194325,99932.23
T1194326,31953.77
T1194327,67321.7085
T1194328,63945.21
T1194329,25196.188
T1194330,38218.77
T1194331,46121.73
T1194332,54883.29
T1194333,47145.498
T1194334,41347.47
T1194335,24432.06
T1194336,78554.91
T1194337,69388.68
T1194338,36538.11
T1194339,48454.64
T1194340,44743.675
T1194341,34448.37
T1194342,55828.955
T1194343,42891.9
T1194344,41473.8
T1194345,38442.66
T1194346,56041.23
T1194347,44858.28
T1194348,27766.44
T1194349,55724.88
T1194350,34670.25
T1194351,63063.81
T1194352,17167.995
T1194353,72983.266
T1194354,36653.715
T1194355,49472.89
T1194356,58421.7
T1194357,35749.59
T1194358,18809.52
T1194359,31176.78
T1194360,58034.94
T1194361,70620.6675
T1194362,46360.5
T1194363,31211.49
T1194364,40961.28
T1194365,42350.52
T1194366,54628.8
T1194367,18566.73
T1194368,74367.96
T1194369,34021.99
T1194370,68743.05
T1194371,89750.94
T1194372,42877.09
T1194373,68091.93
T1194374,67451.516
T1194375,48530.79
T1194376,57426.54
T1194377,52897.22
T1194378,33242.16
T1194379,72720.976
T1194380,54035.1
T1194381,33968.13
T1194382,41852.34
T1194383,73214.925
T1194384,57937.56
T1194385,51940.17
T1194386,33144.87
T1194387,48778.08
T1194388,47457.0
T1194389,23136.58
T1194390,20910.12
T1194391,90164.17
T1194392,29554.95
T1194393,33422.73
T1194394,41776.14
T1194395,32874.06
T1194396,29602.71
T1194397,52024.29
T1194398,49907.862
T1194399,37378.92
T1194400,52430.112
T1194401,48392.76
T1194402,52774.992
T1194403,40151.91
T1194404,68887.115
T1194405,48817.56
T1194406,41991.93
T1194407,39321.96
T1194408,76016.28
T1194409,71919.33
T1194410,51645.51
T1194411,21522.06
T1194412,61648.2
T1194413,34994.78
T1194414,58770.705
T1194415,38865.57
T1194416,36781.62
T1194417,57610.47
T1194418,51111.12
T1194419,34186.748999999996
T1194420,48687.96
T1194421,51834.2
T1194422,35011.47
T1194423,55863.07
T1194424,37999.74
T1194425,31386.525
T1194426,77653.5
T1194427,63285.36
T1194428,37981.02
T1194429,43329.595
T1194430,97582.11
T1194431,27017.16
T1194432,49227.81
T1194433,43454.07
T1194434,46249.14
T1194435,34093.11
T1194436,26909.265
T1194437,39952.71
T1194438,36547.92
T1194439,36378.87
T1194440,136323.186
T1194441,51578.988
T1194442,29288.445
T1194443,66855.06
T1194444,32628.69
T1194445,78356.52
T1194446,44006.31
T1194447,43690.91
T1194448,42201.63
T1194449,53936.19
T1194450,50662.41
T1194451,44121.03
T1194452,57786.3
T1194453,53444.49
T1194454,54912.6
T1194455,11590.5876
T1194456,61894.72
T1194457,37550.28
T1194458,42449.13
T1194459,43704.975
T1194460,37838.22
T1194461,44254.47
T1194462,63281.592000000004
T1194463,33191.43
T1194464,44445.3
T1194465,80483.01
T1194466,61044.285
T1194467,40779.03
T1194468,50894.19
T1194469,56994.21
T1194470,48326.3325
T1194471,58983.45
T1194472,67465.73
T1194473,68464.56
T1194474,23255.7
T1194475,45256.02
T1194476,61270.53
T1194477,32861.09
T1194478,41946.87
T1194479,44761.05
T1194480,50965.71
T1194481,42797.91
T1194482,23712.48
T1194483,31318.44
T1194484,82535.2
T1194485,40121.275
T1194486,54266.31
T1194487,57435.33
T1194488,37058.1
T1194489,23536.11
T1194490,73899.54
T1194491,49912.5175
T1194492,57452.64
T1194493,61013.31
T1194494,49925.94
T1194495,76846.08
T1194496,23444.581000000002
T1194497,51903.1275
T1194498,54475.65
T1194499,54582.31
T1194500,81081.18
T1194501,29137.1
T1194502,54051.18
T1194503,62660.37
T1194504,45743.81314285714
T1194505,37793.94
T1194506,40443.9
T1194507,44100.78
T1194508,68737.2
T1194509,51336.702000000005
T1194510,19246.56
T1194511,51355.39
T1194512,47325.93
T1194513,52381.98
T1194514,77248.93
T1194515,50478.06
T1194516,37260.48
T1194517,67325.01
T1194518,51534.84
T1194519,53070.45
T1194520,52271.58
T1194521,40771.86
T1194522,76043.73
T1194523,46563.9
T1194524,28407.42
T1194525,67057.62
T1194526,47177.75
T1194527,51591.21
T1194528,34643.1075
T1194529,54148.47
T1194530,45408.99
T1194531,42412.83
T1194532,31624.68
T1194533,18242.67
T1194534,93802.14
T1194535,90556.2
T1194536,46977.48
T1194537,10395.3075
T1194538,43746.63
T1194539,56346.72
T1194540,43698.3
T1194541,48772.2
T1194542,44446.23
T1194543,58751.03399999999
T1194544,36697.4055
T1194545,15770.85
T1194546,52099.83
T1194547,82211.07
T1194548,67025.06
T1194549,55231.7625
T1194550,39511.14
T1194551,35862.81
T1194552,39655.83
T1194553,37651.89
T1194554,43355.13
T1194555,32329.66
T1194556,56476.08
T1194557,48199.14
T1194558,80479.35
T1194559,92067.825
T1194560,47890.15
T1194561,54384.42
T1194562,35221.89
T1194563,23060.8
T1194564,38496.45
T1194565,40171.92
T1194566,23688.96
T1194567,26933.79
T1194568,56435.93
T1194569,34943.24
T1194570,32901.21
T1194571,50653.95
T1194572,41338.62
T1194573,40154.76
T1194574,37123.17
T1194575,42345.45
T1194576,22894.764
T1194577,42910.92
T1194578,59663.76
T1194579,63522.21
T1194580,35317.5
T1194581,50084.37
T1194582,60352.152
T1194583,63556.24
T1194584,52854.51
T1194585,31062.33
T1194586,39828.09
T1194587,82675.71
T1194588,40177.02
T1194589,28897.74
T1194590,43703.49
T1194591,66613.3275
T1194592,39360.99
T1194593,61501.26
T1194594,23965.5
T1194595,44690.13
T1194596,37368.0
T1194597,32182.95
T1194598,96160.075
T1194599,30802.95
T1194600,39116.58
T1194601,44938.613
T1194602,37649.7
T1194603,38583.06
T1194604,36864.36
T1194605,83945.325
T1194606,24264.66
T1194607,34155.12
T1194608,65175.93
T1194609,48034.42
T1194610,48069.45
T1194611,41074.68
T1194612,35454.27
T1194613,39248.46
T1194614,33984.3
T1194615,40847.892
T1194616,48346.65
T1194617,59599.29
T1194618,60800.43
T1194619,25459.74
T1194620,57173.625
T1194621,54064.26
T1194622,36088.62
T1194623,37074.3
T1194624,26069.82
T1194625,55461.03
T1194626,40086.45
T1194627,53923.374
T1194628,41025.465
T1194629,34719.93
T1194630,43633.98
T1194631,42191.22
T1194632,45783.93
T1194633,32764.63
T1194634,58892.25
T1194635,38927.07
T1194636,42736.65
T1194637,51708.33
T1194638,39788.28
T1194639,100796.01
T1194640,56965.8
T1194641,54933.69
T1194642,68090.55
T1194643,54896.7
T1194644,56787.045
T1194645,36910.44
T1194646,35030.46
T1194647,34600.29
T1194648,65192.1
T1194649,35193.06
T1194650,35399.61
T1194651,42015.18
T1194652,42702.72
T1194653,19576.08
T1194654,36749.85
T1194655,30998.31
T1194656,35715.0
T1194657,31217.13
T1194658,39962.4
T1194659,37669.86
T1194660,37268.58
T1194661,30118.8
T1194662,37764.75
T1194663,25855.152000000002
T1194664,56383.56
T1194665,36339.19
T1194666,46889.685
T1194667,50551.81
T1194668,46368.78
T1194669,50028.18
T1194670,50718.97
T1194671,42721.71
T1194672,63552.05
T1194673,39510.84
T1194674,89662.35
T1194675,54589.488
T1194676,58978.11
T1194677,83168.115
T1194678,45996.45
T1194679,63241.44
T1194680,42888.84
T1194681,94253.95
T1194682,35270.76
T1194683,64628.28
T1194684,43224.2
T1194685,41026.47
T1194686,41323.5
T1194687,32130.85
T1194688,41888.01
T1194689,35008.59
T1194690,23521.23
T1194691,57838.68
T1194692,29548.43
T1194693,76456.17
T1194694,65014.08
T1194695,56042.79
T1194696,46467.03599999999
T1194697,59979.27
T1194698,35167.68
T1194699,50673.36
T1194700,33459.36
T1194701,37458.87
T1194702,50891.8425
T1194703,32949.99
T1194704,37979.808
T1194705,38130.06
T1194706,32639.64
T1194707,81245.49
T1194708,39937.38
T1194709,121641.06
T1194710,32686.38
T1194711,36522.93
T1194712,23226.567000000003
T1194713,57158.865
T1194714,33825.6
T1194715,55282.14
T1194716,51696.12
T1194717,44951.055
T1194718,56115.9
T1194719,64543.38
T1194720,45640.65
T1194721,53017.62
T1194722,41023.11
T1194723,33568.32
T1194724,46162.2
T1194725,24950.01
T1194726,43520.445
T1194727,38477.85
T1194728,49454.67
T1194729,51001.38
T1194730,75166.95
T1194731,35562.63
T1194732,67462.71
T1194733,45277.14
T1194734,40589.1
T1194735,42741.18
T1194736,39564.69
T1194737,40787.64
T1194738,42111.08
T1194739,82526.79
T1194740,37375.11
T1194741,41832.21
T1194742,66536.16
T1194743,44275.32
T1194744,26859.18
T1194745,39256.89
T1194746,85163.985
T1194747,60269.61
T1194748,47491.02
T1194749,60311.4
T1194750,49023.42
T1194751,73729.17
T1194752,44643.78
T1194753,58792.95
T1194754,36791.31
T1194755,24860.475
T1194756,43157.37
T1194757,53160.78
T1194758,86402.01
T1194759,52168.29
T1194760,49691.46
T1194761,33972.46
T1194762,43543.05
T1194763,40886.355
T1194764,47693.19
T1194765,59523.33
T1194766,72985.59599999999
T1194767,67818.57
T1194768,57059.37
T1194769,38552.19
T1194770,41727.24
T1194771,59782.23
T1194772,41908.38
T1194773,40647.93
T1194774,33723.97
T1194775,54308.28
T1194776,40365.75
T1194777,21141.33
T1194778,41192.76
T1194779,38381.46
T1194780,51417.55
T1194781,30218.76
T1194782,56766.52
T1194783,47729.55
T1194784,55733.49
T1194785,27194.28
T1194786,48465.75
T1194787,32376.69
T1194788,39267.72
T1194789,45197.55
T1194790,27975.45
T1194791,37025.25
T1194792,56434.98
T1194793,36473.16
T1194794,38629.38
T1194795,51479.07
T1194796,35762.91
T1194797,35022.45
T1194798,30171.435
T1194799,35114.37
T1194800,38343.376000000004
T1194801,55580.76
T1194802,32580.66
T1194803,40267.77
T1194804,52768.01
T1194805,34109.85
T1194806,39506.46
T1194807,26110.8
T1194808,43181.25
T1194809,34626.99
T1194810,41035.47
T1194811,47501.73
T1194812,64330.29
T1194813,46444.17
T1194814,35864.61
T1194815,66316.65
T1194816,41173.03
T1194817,42262.83
T1194818,41498.73
T1194819,34031.07
T1194820,59871.12
T1194821,65794.62
T1194822,47757.99
T1194823,35271.45
T1194824,64339.47
T1194825,52111.27
T1194826,39761.34
T1194827,52327.91
T1194828,37132.02
T1194829,37199.34
T1194830,32170.74
T1194831,39700.71
T1194832,43808.82
T1194833,70328.97
T1194834,20403.09
T1194835,34365.79
T1194836,37806.51
T1194837,30018.87
T1194838,47790.57
T1194839,63369.93
T1194840,37868.19
T1194841,33288.06
T1194842,43730.505
T1194843,55179.639
T1194844,40436.58
T1194845,42570.3
T1194846,42689.43
T1194847,37519.74
T1194848,52479.69
T1194849,41649.03
T1194850,16168.86
T1194851,34942.415
T1194852,27715.98
T1194853,36538.83
T1194854,39521.61
T1194855,39398.37
T1194856,61447.8
T1194857,87319.68
T1194858,24737.43
T1194859,48224.73
T1194860,31682.49
T1194861,22735.075
T1194862,92433.12
T1194863,43748.235
T1194864,51676.17
T1194865,41569.17
T1194866,51821.25
T1194867,42672.57
T1194868,50760.48
T1194869,20346.09
T1194870,28322.55
T1194871,43087.39
T1194872,32702.64
T1194873,48893.62
T1194874,45594.27
T1194875,51037.56
T1194876,51151.72
T1194877,49733.4
T1194878,41869.14
T1194879,47508.7
T1194880,26016.196
T1194881,63560.28
T1194882,51082.38
T1194883,24331.89
T1194884,50129.67
T1194885,87044.79
T1194886,49789.56
T1194887,60014.76
T1194888,57868.53
T1194889,63776.61
T1194890,87804.6975
T1194891,33236.61
T1194892,42660.504
T1194893,35941.8
T1194894,49286.16
T1194895,47495.28
T1194896,36107.37
T1194897,22462.41
T1194898,43511.64
T1194899,33966.03
T1194900,61320.39
T1194901,18642.78
T1194902,59700.775
T1194903,40451.52
T1194904,34687.23
T1194905,41174.775
T1194906,39267.66
T1194907,19576.53
T1194908,64087.62
T1194909,23964.24
T1194910,32369.79
T1194911,54927.990999999995
T1194912,41643.66
T1194913,48533.25
T1194914,84943.446
T1194915,41010.353
T1194916,81732.42
T1194917,41323.137
T1194918,61533.87
T1194919,35098.43600000001
T1194920,86940.15
T1194921,43589.58
T1194922,45495.18
T1194923,27541.92
T1194924,42638.46
T1194925,24574.092
T1194926,30628.44
T1194927,22513.89
T1194928,62037.18
T1194929,44722.415
T1194930,57649.38
T1194931,54532.8
T1194932,74198.806
T1194933,48468.03
T1194934,90218.50607142856
T1194935,52149.33
T1194936,47147.445
T1194937,48315.845
T1194938,65212.86
T1194939,56452.44
T1194940,34880.887714285716
T1194941,45236.07
T1194942,47817.54
T1194943,56605.71
T1194944,37209.39
T1194945,33672.852
T1194946,42492.475
T1194947,57157.1585
T1194948,37784.79
T1194949,41253.992
T1194950,48168.645
T1194951,34746.78
T1194952,38669.66871428572
T1194953,46428.825
T1194954,30664.05
T1194955,56412.22349999999
T1194956,51325.875
T1194957,32283.21
T1194958,40854.06
T1194959,39796.32
T1194960,37127.364
T1194961,83850.93
T1194962,28174.41
T1194963,30470.73
T1194964,30820.62
T1194965,38527.32
T1194966,32317.65
T1194967,34653.18
T1194968,34460.24
T1194969,30946.14
T1194970,28797.93
T1194971,25484.435
T1194972,50650.56
T1194973,25523.322
T1194974,46183.62
T1194975,40136.502
T1194976,40973.52
T1194977,35009.04
T1194978,53876.49
T1194979,80923.70142857142
T1194980,52681.26
T1194981,51938.13
T1194982,39836.89
T1194983,51360.0
T1194984,50665.17
T1194985,53903.16
T1194986,42449.22550000001
T1194987,45927.81
T1194988,50213.55
T1194989,58121.34
T1194990,46088.55
T1194991,49857.0
T1194992,25691.835
T1194993,27988.935
T1194994,41872.35
T1194995,41992.753
T1194996,36531.15
T1194997,37095.39
T1194998,36589.2328
T1194999,31727.855
T1195000,38700.855
T1195001,53881.899000000005
T1195002,23357.465
T1195003,35745.87
T1195004,43083.84550000001
T1195005,39969.51
T1195006,43549.28571428571
T1195007,41627.415
T1195008,43301.486
T1195009,40138.47
T1195010,48132.66
T1195011,34329.82
T1195012,35904.181500000006
T1195013,42811.9
T1195014,42529.47
T1195015,61381.95
T1195016,29840.31
T1195017,46621.56
T1195018,34068.9
T1195019,32903.97
T1195020,25789.765999999996
T1195021,39172.63
T1195022,37989.57
T1195023,53187.06
T1195024,34211.79
T1195025,55870.17
T1195026,40361.4225
T1195027,25226.37
T1195028,44323.19
T1195029,32128.89
T1195030,33808.67
T1195031,49641.3
T1195032,32464.14
T1195033,34931.67
T1195034,42034.62550000001
T1195035,50978.64
T1195036,31760.04
T1195037,30956.59
T1195038,43054.08
T1195039,42695.76
T1195040,41365.515571428565
T1195041,48161.73
T1195042,42140.950999999994
T1195043,23730.54
T1195044,42797.255
T1195045,29690.37
T1195046,35045.19
T1195047,55785.7125
T1195048,43094.01
T1195049,42397.71
T1195050,41404.9375
T1195051,43750.35
T1195052,70421.43
T1195053,28649.085
T1195054,49142.525
T1195055,39876.0
T1195056,56630.275499999996
T1195057,42147.39
T1195058,55631.63942857143
T1195059,58751.25
T1195060,60310.77
T1195061,22416.93
T1195062,42473.675500000005
T1195063,68806.38
T1195064,75702.69
T1195065,39962.64
T1195066,35811.96
T1195067,33178.29
T1195068,26250.24
T1195069,50206.73
T1195070,26932.48
T1195071,80598.87
T1195072,34722.56
T1195073,28201.89
T1195074,48173.64
T1195075,39294.03
T1195076,49173.57
T1195077,57851.64
T1195078,38891.94
T1195079,40207.11
T1195080,53771.01
T1195081,41945.6215
T1195082,32007.235714285714
T1195083,35052.795
T1195084,34037.05
T1195085,48471.65
T1195086,59013.54
T1195087,85222.38
T1195088,38825.747
T1195089,40272.18
T1195090,48767.235
T1195091,22654.8
T1195092,42843.93
T1195093,53544.72
T1195094,38623.59
T1195095,61418.49
T1195096,41272.175
T1195097,43498.76
T1195098,37635.18
T1195099,106047.09
T1195100,50044.08
T1195101,59020.1925
T1195102,70848.78
T1195103,40155.477999999996
T1195104,55487.73
T1195105,31238.85
T1195106,57263.91
T1195107,74255.445
T1195108,33155.34
T1195109,47621.0475
T1195110,36766.06
T1195111,40796.67
T1195112,32818.46400000001
T1195113,51179.37
T1195114,64786.155
T1195115,70102.1175
T1195116,42230.082
T1195117,38150.01
T1195118,38716.59
T1195119,99445.87
T1195120,24501.655
T1195121,33337.62
T1195122,40413.400499999996
T1195123,50177.34
T1195124,65376.74
T1195125,40161.93
T1195126,51290.7525
T1195127,56290.98
T1195128,37487.4225
T1195129,40807.02
T1195130,57341.92071428571
T1195131,41427.983
T1195132,40538.01
T1195133,70083.42
T1195134,36938.73
T1195135,38364.39
T1195136,55075.8
T1195137,42701.55
T1195138,49901.4
T1195139,41417.6865
T1195140,48844.08
T1195141,52874.34
T1195142,30919.14
T1195143,41551.4075
T1195144,42147.0
T1195145,41040.4695
T1195146,53674.23
T1195147,37811.2025
T1195148,29048.974
T1195149,42222.12
T1195150,47132.6765
T1195151,40448.79
T1195152,41685.75
T1195153,56031.45
T1195154,29663.13
T1195155,57764.19
T1195156,34144.71
T1195157,48144.93
T1195158,22765.84
T1195159,40860.84
T1195160,65010.0
T1195161,35664.7325
T1195162,54466.52
T1195163,70863.66
T1195164,47048.64
T1195165,29137.65
T1195166,45812.3
T1195167,34250.25
T1195168,53075.97
T1195169,34989.15
T1195170,35343.0
T1195171,44522.37
T1195172,27983.665714285715
T1195173,49165.95
T1195174,44090.1
T1195175,60661.38
T1195176,42248.64
T1195177,44885.4
T1195178,44095.05
T1195179,42731.225999999995
T1195180,42178.65
T1195181,48169.44
T1195182,60760.98
T1195183,51191.82
T1195184,48171.758
T1195185,32421.795
T1195186,44229.445
T1195187,41114.61
T1195188,26979.564000000002
T1195189,19939.05
T1195190,53480.49
T1195191,64672.05
T1195192,43030.47
T1195193,37804.24071428571
T1195194,82027.65
T1195195,31804.7925
T1195196,37504.52
T1195197,50185.08
T1195198,33317.23
T1195199,29124.353
T1195200,32003.04
T1195201,48800.19
T1195202,49345.58
T1195203,83874.57
T1195204,32066.94
T1195205,37556.31
T1195206,35615.19
T1195207,40279.53
T1195208,43729.05
T1195209,58561.32
T1195210,46071.33
T1195211,69658.41
T1195212,64701.36
T1195213,20691.95307142857
T1195214,41427.54
T1195215,41351.1515
T1195216,34819.0875
T1195217,50159.94
T1195218,40176.75
T1195219,38163.63
T1195220,25471.194999999996
T1195221,53201.37
T1195222,44131.11
T1195223,57612.648
T1195224,39282.515
T1195225,40339.808
T1195226,86317.62
T1195227,43447.92
T1195228,38733.486000000004
T1195229,36676.5
T1195230,40631.39
T1195231,51101.07
T1195232,46591.83
T1195233,28586.607000000004
T1195234,47775.27
T1195235,36603.9
T1195236,41954.7
T1195237,66977.2575
T1195238,32823.52
T1195239,69006.06
T1195240,32791.38
T1195241,64019.56
T1195242,92066.10607142858
T1195243,54597.27
T1195244,32208.42
T1195245,28625.4
T1195246,59955.27
T1195247,32908.2
T1195248,52008.6
T1195249,67281.36
T1195250,49855.38
T1195251,40787.52
T1195252,50942.1
T1195253,41835.24
T1195254,42678.721
T1195255,68834.22
T1195256,47130.48
T1195257,52373.55
T1195258,51537.2
T1195259,33450.72
T1195260,23662.44
T1195261,32869.92
T1195262,53670.07
T1195263,33958.74
T1195264,35195.7
T1195265,21314.94
T1195266,29416.6075
T1195267,25476.99
T1195268,32833.14
T1195269,31366.725
T1195270,42638.95
T1195271,44742.2195
T1195272,35081.1
T1195273,44987.22
T1195274,48640.53
T1195275,45155.4885
T1195276,31800.045
T1195277,42605.7
T1195278,36985.98
T1195279,34823.1135
T1195280,44411.6475
T1195281,31398.624
T1195282,49500.12
T1195283,41264.07
T1195284,56431.68
T1195285,34990.08
T1195286,33980.61
T1195287,59329.53
T1195288,33408.759
T1195289,36161.989
T1195290,54663.285
T1195291,28050.72
T1195292,22676.19
T1195293,51618.41514285714
T1195294,61327.005
T1195295,38900.556000000004
